node_index,node_id,node_name
18116,DB07905,"(1aR,8S,13S,14S,15aR)-5,13,14-trihydroxy-3-methoxy-8-methyl-8,9,13,14,15,15a-hexahydro-6H-oxireno[k][2]benzoxacyclotetradecine-6,12(1aH)-dione"
18117,DB08521,4-[4-(4-Fluorophenyl)-2-[4-[(R)-methylsulfinyl]phenyl]-1H-imidazol-5-yl]pyridine
18118,DB11120,Turpentine
18119,DB13930,Ulixertinib
18120,DB04853,Binodenoson
18121,DB05009,Apadenoson
18122,DB05191,Atl146e
18123,DB06213,Regadenoson
18124,DB08770,"4-{2-[(7-amino-2-furan-2-yl[1,2,4]triazolo[1,5-a][1,3,5]triazin-5-yl)amino]ethyl}phenol"
18125,DB04417,P-Nitrophenol
18126,DB01854,5-Bromonicotinamide
18127,DB04487,N-Methylleucine
18128,DB06116,Eldelumab
18129,DB02306,Palmitoyl-Linoleoyl Phosphatidylcholine
18130,DB04372,L-Dilinoleoyllecithin
18131,DB04799,"6-Hydroxy-5-undecyl-4,7-benzothiazoledione"
18132,DB07401,Azoxystrobin
18133,DB07636,"5-Heptyl-6-hydroxy-1,3-benzothiazole-4,7-dione"
18134,DB07763,"(5S)-3-ANILINO-5-(2,4-DIFLUOROPHENYL)-5-METHYL-1,3-OXAZOLIDINE-2,4-DIONE"
18135,DB07778,(S)-famoxadone
18136,DB08330,METHYL (2Z)-3-METHOXY-2-{2-[(E)-2-PHENYLVINYL]PHENYL}ACRYLATE
18137,DB08453,2-Nonyl-4-quinolinol 1-oxide
18138,DB08690,Ubiquinone Q2
18139,DB02108,2-Aminoethanimidic Acid
18140,DB02148,3-Amino-4-Oxybenzyl-2-Butanone
18141,DB02685,3-Methylphenylalanine
18142,DB02855,N-(3-Propylcarbamoyloxirane-2-Carbonyl)-Isoleucyl-Proline
18143,DB03329,2-Pyridinethiol
18144,DB03588,Diphenylacetic acid
18145,DB04126,N-[1-Hydroxycarboxyethyl-Carbonyl]Leucylamino-2-Methyl-Butane
18146,DB04579,"N-{[(2S,3S)-3-(Ethoxycarbonyl)-2-oxiranyl]carbonyl}-L-threonyl-L-isoleucine"
18147,DB07160,"N-{[(2S,3S)-3-(ETHOXYCARBONYL)OXIRAN-2-YL]CARBONYL}-L-ISOLEUCINE"
18148,DB07219,"BENZYL N-({(2S,3S)-3-[(PROPYLAMINO)CARBONYL]OXIRAN-2-YL}CARBONYL)-L-ISOLEUCYL-L-PROLINATE"
18149,DB07223,"METHYL N-({(2S,3S)-3-[(PROPYLAMINO)CARBONYL]OXIRAN-2-YL}CARBONYL)-L-ISOLEUCYL-L-PROLINATE"
18150,DB07224,"N-{[(2S,3S)-3-(ETHOXYCARBONYL)OXIRAN-2-YL]CARBONYL}-L-ISOLEUCYL-L-ALANINE"
18151,DB07225,"N-{[(2S,3S)-3-(ETHOXYCARBONYL)OXIRAN-2-YL]CARBONYL}-L-ISOLEUCYL-L-ISOLEUCINE"
18152,DB07231,"N-({(2S,3S)-3-[(BENZYLAMINO)CARBONYL]OXIRAN-2-YL}CARBONYL)-L-ISOLEUCYL-L-PROLINE"
18153,DB03028,1h-Benoximidazole-2-Carboxylic Acid
18154,DB03096,2-Morpholinoethylamine
18155,DB07542,5-AMINO-6-CYCLOHEXYL-4-HYDROXY-2-ISOBUTYL-HEXANOIC ACID
18156,DB08740,"CYCLOHEXYLMETHYL-2,3-DIHYDROXY-5-METHYL-HEXYLAMIDE"
18157,DB01250,Olsalazine
18158,DB05110,VIR201
18159,DB05111,Fontolizumab
18160,DB14724,Emapalumab
18161,DB05042,SGS518
18162,DB05993,PRX-07034
18163,DB06140,SUVN-502
18164,DB03635,Ethanesulfonic acid
18165,DB11626,Tasonermin
18166,DB02029,N-Cyclohexyl-N'-(4-Iodophenyl)Urea
18167,DB03677,N-Cyclohexyl-N'-Decylurea
18168,DB04213,N-Cyclohexyl-N'-(Propyl)Phenyl Urea
18169,DB06345,AR-9281
18170,DB08256,N-[(CYCLOHEXYLAMINO)CARBONYL]GLYCINE
18171,DB08257,4-{[(CYCLOHEXYLAMINO)CARBONYL]AMINO}BUTANOIC ACID
18172,DB08258,6-{[(CYCLOHEXYLAMINO)CARBONYL]AMINO}HEXANOIC ACID
18173,DB08259,7-{[(CYCLOHEXYLAMINO)CARBONYL]AMINO}HEPTANOIC ACID
18174,DB12610,Ebselen
18175,DB02902,3'-phospho-5'-adenylyl sulfate
18176,DB01998,"2-[3,4-Dihydroxy-2-Hydroxymethyl-5-(2-Hydroxy-Nonyl)-Tetrahydro-Furan-2-Yloxy]-6-Hydroxymethyl-Tetra Hydro-Pyran-3,4,5-Triol"
18177,DB05481,Recombinant alpha 1-antitrypsin
18178,DB05961,PPL-100
18179,DB00364,Sucralfate
18180,DB05210,SF1126
18181,DB08059,Wortmannin
18182,DB04466,SR12813
18183,DB11087,Pyrethrum extract
18184,DB01649,7-methyl-GpppA
18185,DB01960,"7-methyl-7,8-dihydroguanosine-5'-diphosphate"
18186,DB02716,7-methyl-guanosine-5'-triphosphate
18187,DB05165,LY2275796
18188,DB08217,"S-[(1-Hydroxy-2,2,5,5-tetramethyl-2,5-dihydro-1H-pyrrol-3-yl)methyl] methanesulfonothioate"
18189,DB01034,Cerulenin
18190,DB02303,"(5S)-5-Iododihydro-2,4(1H,3H)-pyrimidinedione"
18191,DB03048,6-Carboxymethyluracil
18192,DB03419,Uracil
18193,DB03516,Eniluracil
18194,DB03554,5-Iodouracil
18195,DB09257,Gimeracil
18196,DB05484,MDX-018
18197,DB03130,S-P-Nitrobenzyloxycarbonylglutathione
18198,DB03330,S-(N-hydroxy-N-iodophenylcarbamoyl)glutathione
18199,DB08179,"methyl 4-(2,3-dihydroxy-5-methylphenoxy)-2-hydroxy-6-methylbenzoate"
18200,DB05282,MCC
18201,DB01996,3-Methylpyridine
18202,DB02049,2-{4-[4-(4-Chloro-Phenoxy)-Benzenesulfonyl]-Tetrahydro-Pyran-4-Yl}-N-Hydroxy-Acetamide
18203,DB02071,WAY-151693
18204,DB02697,Hydroxyaminovaline
18205,DB03033,4-methoxybenzenesulfinate
18206,DB04759,"PYRIMIDINE-4,6-DICARBOXYLIC ACID BIS-(3-METHYL-BENZYLAMIDE)"
18207,DB04760,"PYRIMIDINE-4,6-DICARBOXYLIC ACID BIS-(4-FLUORO-3-METHYL-BENZYLAMIDE)"
18208,DB04761,"PYRIMIDINE-4,6-DICARBOXYLIC ACID BIS-[(PYRIDIN-3-YLMETHYL)-AMIDE]"
18209,DB07013,TERT-BUTYL 4-({[4-(BUT-2-YN-1-YLAMINO)PHENYL]SULFONYL}METHYL)-4-[(HYDROXYAMINO)CARBONYL]PIPERIDINE-1-CARBOXYLATE
18210,DB07827,"4-{[1-METHYL-2,4-DIOXO-6-(3-PHENYLPROP-1-YN-1-YL)-1,4-DIHYDROQUINAZOLIN-3(2H)-YL]METHYL}BENZOIC ACID"
18211,DB08388,"5-(2-ETHOXYETHYL)-5-[4-(4-FLUOROPHENOXY)PHENOXY]PYRIMIDINE-2,4,6(1H,3H,5H)-TRIONE"
18212,DB08490,CTS-1027
18213,DB08561,"BENZYL 6-BENZYL-5,7-DIOXO-6,7-DIHYDRO-5H-[1,3]THIAZOLO[3,2-C]PYRIMIDINE-2-CARBOXYLATE"
18214,DB14562,Andexanet alfa
18215,DB04882,Edotecarin
18216,DB05630,Sodium stibogluconate
18217,DB05806,Cositecan
18218,DB06069,XMT-1001
18219,DB06159,Rubitecan
18220,DB07354,"2,3-DIMETHOXY-12H-[1,3]DIOXOLO[5,6]INDENO[1,2-C]ISOQUINOLIN-6-IUM"
18221,DB08159,"4-(5,11-DIOXO-5H-INDENO[1,2-C]ISOQUINOLIN-6(11H)-YL)BUTANOATE"
18222,DB05096,LY2140023
18223,DB02322,Heparin Disaccharide I-S
18224,DB02353,Heparin Disaccharide Iii-S
18225,DB03106,scyllo-inositol
18226,DB06720,Velaglucerase alfa
18227,DB08283,"(2R,3R,4R,5S)-2-(HYDROXYMETHYL)-1-NONYLPIPERIDINE-3,4,5-TRIOL"
18228,DB02763,5-Mercapto-2-Nitro-Benzoic Acid
18229,DB05459,Briakinumab
18230,DB05679,Ustekinumab
18231,DB05848,humanized SMART Anti-IL-12 Antibody
18232,DB15643,N-(2-Aminoethyl)-1-aziridineethanamine
18233,DB06205,Hyaluronidase (human recombinant)
18234,DB14740,Hyaluronidase
18235,DB06231,Caldaret
18236,DB02378,MMI-175
18237,DB06073,CTS-21166
18238,DB06930,"N-[amino(imino)methyl]-2-(2,5-diphenyl-1H-pyrrol-1-yl)acetamide"
18239,DB07019,"N-[(5R,14R)-5-AMINO-5,14-DIMETHYL-4-OXO-3-OXA-18-AZATRICYCLO[15.3.1.1~7,11~]DOCOSA-1(21),7(22),8,10,17,19-HEXAEN-19-YL]-N-METHYLMETHANESULFONAMIDE"
18240,DB07089,N-[amino(imino)methyl]-2-[2-(2-chlorophenyl)-4-(4-propoxyphenyl)-3-thienyl]acetamide
18241,DB07110,4-(4-FLUOROBENZYL)PIPERIDINE
18242,DB07175,N-{2-methyl-5-[(6-phenylpyrimidin-4-yl)amino]phenyl}methanesulfonamide
18243,DB07206,6-[2-(1H-INDOL-6-YL)ETHYL]PYRIDIN-2-AMINE
18244,DB07245,6-[2-(3'-METHOXYBIPHENYL-3-YL)ETHYL]PYRIDIN-2-AMINE
18245,DB07281,"N~3~-BENZYLPYRIDINE-2,3-DIAMINE"
18246,DB07284,"N~3~-(3-PYRIDIN-3-YLBENZYL)PYRIDINE-2,3-DIAMINE"
18247,DB07303,"N~3~-[3-(5-METHOXYPYRIDIN-3-YL)BENZYL]PYRIDINE-2,3-DIAMINE"
18248,DB07345,4-(2-aminoethyl)-2-cyclohexylphenol
18249,DB07346,4-(2-aminoethyl)-2-ethylphenol
18250,DB07415,4-[(1S)-1-(3-fluoro-4-methoxyphenyl)-2-(2-methoxy-5-nitrophenyl)ethyl]-1H-imidazol-2-amine
18251,DB07519,"(6R)-2-amino-6-[2-(3'-methoxybiphenyl-3-yl)ethyl]-3,6-dimethyl-5,6-dihydropyrimidin-4(3H)-one"
18252,DB07535,2-amino-6-[2-(1H-indol-6-yl)ethyl]pyrimidin-4(3H)-one
18253,DB07573,"(2S)-1-(2,5-dimethylphenoxy)-3-morpholin-4-ylpropan-2-ol"
18254,DB07734,N-(1-benzylpiperidin-4-yl)-4-sulfanylbutanamide
18255,DB07735,"N-[1-(2,6-dimethoxybenzyl)piperidin-4-yl]-4-sulfanylbutanamide"
18256,DB07736,(2S)-4-(4-fluorobenzyl)-N-(2-sulfanylethyl)piperazine-2-carboxamide
18257,DB07737,(2S)-4-(4-fluorobenzyl)-N-(3-sulfanylpropyl)piperazine-2-carboxamide
18258,DB07738,"N-[1-(5-bromo-2,3-dimethoxybenzyl)piperidin-4-yl]-4-sulfanylbutanamide"
18259,DB07874,"(6S)-2-amino-6-(3'-methoxybiphenyl-3-yl)-3,6-dimethyl-5,6-dihydropyrimidin-4(3H)-one"
18260,DB07993,"N~3~-[3-(1H-INDOL-6-YL)BENZYL]PYRIDINE-2,3-DIAMINE"
18261,DB07994,"N~3~-[5-(1H-INDOL-6-YL)-2-(PYRIDIN-2-YLMETHOXY)BENZYL]PYRIDINE-2,3-DIAMINE"
18262,DB08749,3-(2-AMINO-6-BENZOYLQUINAZOLIN-3(4H)-YL)-N-CYCLOHEXYL-N-METHYLPROPANAMIDE
18263,DB12285,Verubecestat
18264,DB05169,AT9283
18265,DB05220,Alisertib
18266,DB06134,SNS-314
18267,DB06347,Cenisertib
18268,DB07186,"4-(4-METHYLPIPERAZIN-1-YL)-N-[5-(2-THIENYLACETYL)-1,5-DIHYDROPYRROLO[3,4-C]PYRAZOL-3-YL]BENZAMIDE"
18269,DB07266,AKI-001
18270,DB07360,"1-{5-[2-(thieno[3,2-d]pyrimidin-4-ylamino)ethyl]-1,3-thiazol-2-yl}-3-[3-(trifluoromethyl)phenyl]urea"
18271,DB07362,"1-(5-{2-[(1-methyl-1H-pyrazolo[4,3-d]pyrimidin-7-yl)amino]ethyl}-1,3-thiazol-2-yl)-3-[3-(trifluoromethyl)phenyl]urea"
18272,DB07545,N-{3-[(4-{[3-(TRIFLUOROMETHYL)PHENYL]AMINO}PYRIMIDIN-2-YL)AMINO]PHENYL}CYCLOPROPANECARBOXAMIDE
18273,DB07801,N-butyl-3-{[6-(9H-purin-6-ylamino)hexanoyl]amino}benzamide
18274,DB08065,2-(1H-pyrazol-3-yl)-1H-benzimidazole
18275,DB08066,N-[3-(1H-BENZIMIDAZOL-2-YL)-1H-PYRAZOL-4-YL]BENZAMIDE
18276,DB13061,MLN8054
18277,DB01202,Levetiracetam
18278,DB01811,"3h-Indole-5,6-Diol"
18279,DB03040,Nitrilotriacetic acid
18280,DB03485,alpha-D-Fucopyranose
18281,DB06987,(R)-Atenolol
18282,DB03316,"1,4-Dioxane"
18283,DB08879,Belimumab
18284,DB04334,6-hydroxydopa quinone
18285,DB02872,"Cis-[4,5-Bis-(4-Bromophenyl)-2-(2-Ethoxy-4-Methoxyphenyl)-4,5-Dihydroimidazol-1-Yl]-[4-(2-Hydroxyethyl)Piperazin-1-Yl]Methanone"
18286,DB04144,"Cis-[4,5-Bis-(4-Chlorophenyl)-2-(2-Isopropoxy-4-Methoxyphenyl)-4,5-Dihyd Roimidazol-1-Yl]-Piperazin-1-Yl-Methanone"
18287,DB04741,Myxothiazol
18288,DB06475,Ruplizumab
18289,DB04801,cis-Vaccenic acid
18290,DB05188,KD3010
18291,DB07070,(2S)-2-{3-[({[2-fluoro-4-(trifluoromethyl)phenyl]carbonyl}amino)methyl]-4-methoxybenzyl}butanoic acid
18292,DB07691,"2-({[3-(3,4-dihydroisoquinolin-2(1H)-ylsulfonyl)phenyl]carbonyl}amino)benzoic acid"
18293,DB08078,{4-[3-(4-acetyl-3-hydroxy-2-propylphenoxy)propoxy]phenoxy}acetic acid
18294,DB02678,beta-D-Galactosamine
18295,DB03317,Ferroheme C
18296,DB03934,Protoporphyrin Ix Containing Zn
18297,DB04249,Zinc Substituted Heme C
18298,DB02360,Bis-Napthyl Beta-Ketophosphonic Acid
18299,DB04016,2-[3-({Methyl[1-(2-Naphthoyl)Piperidin-4-Yl]Amino}Carbonyl)-2-Naphthyl]-1-(1-Naphthyl)-2-Oxoethylphosphonic Acid
18300,DB05395,Amibegron
18301,DB06190,Solabegron
18302,DB01742,(3r)-1-Acetyl-3-Methylpiperidine
18303,DB02419,Ethyl Oxo(Piperidin-1-Yl)Acetate
18304,DB03393,Sanglifehrin A
18305,DB03935,"1,4-Dideoxy-O2-Sulfo-Glucuronic Acid"
18306,DB03981,"1,4-Dideoxy-5-Dehydro-O2-Sulfo-Glucuronic Acid"
18307,DB04707,Hydroxyfasudil
18308,DB07876,(S)-2-METHYL-1-[(4-METHYL-5-ISOQUINOLINE)SULFONYL]-HOMOPIPERAZINE
18309,DB08162,Fasudil
18310,DB08756,Y-27632
18311,DB13165,Ripasudil
18312,DB00417,Phenoxymethylpenicillin
18313,DB00713,Oxacillin
18314,DB03793,Benzoic acid
18315,DB01761,4-[5-[2-(1-phenyl-ethylamino)-pyrimidin-4-yl]-1-methyl-4-(3-trifluoromethylphenyl)-1H-imidazol-2-yl]-piperidine
18316,DB01807,"N-[(3Z)-5-Tert-butyl-2-phenyl-1,2-dihydro-3H-pyrazol-3-ylidene]-N'-(4-chlorophenyl)urea"
18317,DB01948,"1-(2,6-Dichlorophenyl)-5-(2,4-Difluorophenyl)-7-Piperidin-4-Yl-3,4-Dihydroquinolin-2(1h)-One"
18318,DB01953,Inhibitor of P38 Kinase
18319,DB01988,6((S)-3-Benzylpiperazin-1-Yl)-3-(Naphthalen-2-Yl)-4-(Pyridin-4-Yl)Pyrazine
18320,DB02195,"3-(4-Fluorophenyl)-1-Hydroxy-2-(Pyridin-4-Yl)-1h-Pyrrolo[3,2-B]Pyridine"
18321,DB02277,1-(5-Tert-Butyl-2-Methyl-2h-Pyrazol-3-Yl)-3-(4-Chloro-Phenyl)-Urea
18322,DB02352,3-(Benzyloxy)Pyridin-2-Amine
18323,DB02873,"1-(2,6-Dichlorophenyl)-5-(2,4-Difluorophenyl)-7-Piperazin-1-Yl-3,4-Dihydroquinazolin-2(1h)-One"
18324,DB02984,"4-[3-Methylsulfanylanilino]-6,7-Dimethoxyquinazoline"
18325,DB03044,Doramapimod
18326,DB03110,2-Chlorophenol
18327,DB03980,4-(Fluorophenyl)-1-Cyclopropylmethyl-5-(2-Amino-4-Pyrimidinyl)Imidazole
18328,DB04632,4-(2-HYDROXYBENZYLAMINO)-N-(3-(4-FLUOROPHENOXY)PHENYL)PIPERIDINE-1-SULFONAMIDE
18329,DB04797,Triazolopyridine
18330,DB05157,KC706
18331,DB06518,R-1487
18332,DB06940,"N-ethyl-4-{[5-(methoxycarbamoyl)-2-methylphenyl]amino}-5-methylpyrrolo[2,1-f][1,2,4]triazine-6-carboxamide"
18333,DB06991,"N-[2-methyl-5-(methylcarbamoyl)phenyl]-2-{[(1R)-1-methylpropyl]amino}-1,3-thiazole-5-carboxamide"
18334,DB07138,Neflamapimod
18335,DB07307,N-cyclopropyl-4-methyl-3-[1-(2-methylphenyl)phthalazin-6-yl]benzamide
18336,DB07459,4-PHENOXY-N-(PYRIDIN-2-YLMETHYL)BENZAMIDE
18337,DB07607,4-[5-(3-IODO-PHENYL)-2-(4-METHANESULFINYL-PHENYL)-1H-IMIDAZOL-4-YL]-PYRIDINE
18338,DB07811,"N-cyclopropyl-2',6-dimethyl-4'-(5-methyl-1,3,4-oxadiazol-2-yl)biphenyl-3-carboxamide"
18339,DB07829,4-[3-(4-FLUOROPHENYL)-1H-PYRAZOL-4-YL]PYRIDINE
18340,DB07832,"4-{4-[(5-hydroxy-2-methylphenyl)amino]quinolin-7-yl}-1,3-thiazole-2-carbaldehyde"
18341,DB07833,"N-(3-cyanophenyl)-2'-methyl-5'-(5-methyl-1,3,4-oxadiazol-2-yl)-4-biphenylcarboxamide"
18342,DB07834,"N-(cyclopropylmethyl)-2'-methyl-5'-(5-methyl-1,3,4-oxadiazol-2-yl)biphenyl-4-carboxamide"
18343,DB07835,"N~3~-cyclopropyl-N~4~'-(cyclopropylmethyl)-6-methylbiphenyl-3,4'-dicarboxamide"
18344,DB07941,PH-797804
18345,DB07942,2-fluoro-4-[4-(4-fluorophenyl)-1H-pyrazol-3-yl]pyridine
18346,DB07943,SD-0006
18347,DB08064,N-(3-TERT-BUTYL-1H-PYRAZOL-5-YL)-N'-{4-CHLORO-3-[(PYRIDIN-3-YLOXY)METHYL]PHENYL}UREA
18348,DB08068,N-[4-CHLORO-3-(PYRIDIN-3-YLOXYMETHYL)-PHENYL]-3-FLUORO-
18349,DB08091,3-FLUORO-5-MORPHOLIN-4-YL-N-[3-(2-PYRIDIN-4-YLETHYL)-1H-INDOL-5-YL]BENZAMIDE
18350,DB08092,3-fluoro-N-1H-indol-5-yl-5-morpholin-4-ylbenzamide
18351,DB08093,3-(1-NAPHTHYLMETHOXY)PYRIDIN-2-AMINE
18352,DB08095,"3-(2-CHLOROPHENYL)-1-(2-{[(1S)-2-HYDROXY-1,2-DIMETHYLPROPYL]AMINO}PYRIMIDIN-4-YL)-1-(4-METHOXYPHENYL)UREA"
18353,DB08096,"8-(2-CHLOROPHENYLAMINO)-2-(2,6-DIFLUOROPHENYLAMINO)-9-ETHYL-9H-PURINE-1,7-DIIUM"
18354,DB08097,"2-(2,6-DIFLUOROPHENOXY)-N-(2-FLUOROPHENYL)-9-ISOPROPYL-9H-PURIN-8-AMINE"
18355,DB08242,"N,4-dimethyl-3-[(1-phenyl-1H-pyrazolo[3,4-d]pyrimidin-4-yl)amino]benzamide"
18356,DB08349,"N-cyclopropyl-3-{[1-(2,4-difluorophenyl)-7-methyl-6-oxo-6,7-dihydro-1H-pyrazolo[3,4-b]pyridin-4-yl]amino}-4-methylbenzamide"
18357,DB08351,N-cyclopropyl-4-methyl-3-{2-[(2-morpholin-4-ylethyl)amino]quinazolin-6-yl}benzamide
18358,DB08352,"6-[4-(2-fluorophenyl)-1,3-oxazol-5-yl]-N-(1-methylethyl)-1,3-benzothiazol-2-amine"
18359,DB08395,2-(ETHOXYMETHYL)-4-(4-FLUOROPHENYL)-3-[2-(2-HYDROXYPHENOXY)PYRIMIDIN-4-YL]ISOXAZOL-5(2H)-ONE
18360,DB08423,[5-AMINO-1-(4-FLUOROPHENYL)-1H-PYRAZOL-4-YL][3-(PIPERIDIN-4-YLOXY)PHENYL]METHANONE
18361,DB08424,"[5-AMINO-1-(4-FLUOROPHENYL)-1H-PYRAZOL-4-YL](3-{[(2R)-2,3-DIHYDROXYPROPYL]OXY}PHENYL)METHANONE"
18362,DB08522,4-(4-FLUOROPHENYL)-1-CYCLOROPROPYLMETHYL-5-(4-PYRIDYL)-IMIDAZOLE
18363,DB08730,3-FLUORO-5-MORPHOLIN-4-YL-N-[1-(2-PYRIDIN-4-YLETHYL)-1H-INDOL-6-YL]BENZAMIDE
18364,DB07022,3-Hydroxypropyl 3-[(7-carbamimidoyl-1-naphthyl)carbamoyl]benzenesulfonate
18365,DB07023,"(1R)-2-[(Diaminomethylene)amino]-1-{4-[(4R)-4-(hydroxymethyl)-1,3,2-dioxaborolan-2-yl]phenyl}ethyl nicotinate"
18366,DB07071,"(R)-1-(4-(4-(Hydroxymethyl)-1,3,2-dioxaborolan-2-YL)phenethyl)guanidine"
18367,DB07074,6-CARBAMIMIDOYL-4-(3-HYDROXY-2-METHYL-BENZOYLAMINO)-NAPHTHALENE-2-CARBOXYLIC ACID METHYL ESTER
18368,DB07077,"(R)-1-(4-(4-(Hydroxymethyl)-1,3,2-dioxaborolan-2-YL)phenyl)guanidine"
18369,DB07212,N-(7-CARBAMIMIDOYL-NAPHTHALEN-1-YL)-3-HYDROXY-2-METHYL-BENZAMIDE
18370,DB07299,4-METHYL-PENTANOIC ACID {1-[4-GUANIDINO-1-(THIAZOLE-2-CARBONYL)-BUTYLCARBAMOYL]-2-METHYL-PROPYL}-AMIDE
18371,DB07887,"(R)-1-(4-(4-(hydroxymethyl)-1,3,2-dioxaborolan-2-yl)benzyl)guanidine"
18372,DB01744,Camphor
18373,DB06515,Resiniferatoxin
18374,DB11131,Capsicum oleoresin
18375,DB11324,Nonivamide
18376,DB11345,(S)-camphor
18377,DB14050,Cannabidivarin
18378,DB01375,Aluminium monostearate
18379,DB03944,"5-[1-(3,4-Dimethoxy-Benzoyl)-1,2,3,4-Tetrahydro-Quinolin-6-Yl]-6-Methyl-3,6-Dihydro-[1,3,4]Thiadiazin-2-One"
18380,DB05202,Egaptivon pegol
18381,DB05391,liposomal prostaglandin E1
18382,DB02952,2-aminoisobutyric acid
18383,DB02555,SP4160
18384,DB02581,"N(2)-carbamimidoyl-N-{2-[4-(3-{4-[(5-carboxyfuran-2-yl)methoxy]-2,3-dichlorophenyl}-1-methyl-1H-pyrazol-5-yl)piperidin-1-yl]-2-oxoethyl}-D-leucinamide"
18385,DB03372,"3-Mercapto-1-(1,3,4,9-Tetrahydro-B-Carbolin-2-Yl)-Propan-1-One"
18386,DB03453,Methyl (2S)-2-[[2-[(3R)-1-carbamimidoylpiperidin-3-yl]acetyl]amino]-3-[4-(2-phenylethynyl)phenyl]propanoate
18387,DB03455,(1H-indol-3-yl)-(2-mercapto-ethoxyimino)-acetic acid
18388,DB03957,SP2456
18389,DB04278,2-[2-(2-Cyclohexyl-2-guanidino-acetylamino)-acetylamino]-N-(3-mercapto-propyl)-propionamide
18390,DB05299,keyhole limpet hemocyanin
18391,DB05304,Girentuximab
18392,DB06584,TG4010
18393,DB04877,Voacamine
18394,DB04881,Elacridar
18395,DB05449,FM-VP4
18396,DB06191,Zosuquidar
18397,DB06240,Tariquidar
18398,DB14061,Hycanthone
18399,DB14062,Concanamycin A
18400,DB14067,Dofequidar
18401,DB14069,ONT-093
18402,DB14070,HM-30181
18403,DB14071,Desmethylsertraline
18404,DB14072,Reversin 121
18405,DB04315,Guanosine-5'-Diphosphate
18406,DB14731,Tagraxofusp
18407,DB03297,Benzylsulfonic acid
18408,DB07680,[(1S)-1-(5-CHLORO-1-BENZOTHIEN-3-YL)-2-(2-NAPHTHYLAMINO)-2-OXOETHYL]PHOSPHONIC ACID
18409,DB13926,Cenegermin
18410,DB06081,Caplacizumab
18411,DB09108,Simoctocog alfa
18412,DB11606,Susoctocog alfa
18413,DB11607,Efmoroctocog alfa
18414,DB05133,VP025
18415,DB05442,Etiprednol dicloacetate
18416,DB06168,Canakinumab
18417,DB06372,Rilonacept
18418,DB12119,Gevokizumab
18419,DB07358,"2-amino-N-(4-methyl-1,3-thiazol-2-yl)-5-[(4-methyl-4H-1,2,4-triazol-3-yl)sulfanyl]benzamide"
18420,DB07359,"3-[(4-fluorophenyl)sulfanyl]-N-(4-methyl-1,3-thiazol-2-yl)-6-[(4-methyl-4H-1,2,4-triazol-3-yl)sulfanyl]pyridine-2-carboxamide"
18421,DB08118,"2-(methylamino)-N-(4-methyl-1,3-thiazol-2-yl)-5-[(4-methyl-4H-1,2,4-triazol-3-yl)sulfanyl]benzamide"
18422,DB08210,"2-AMINO-4-FLUORO-5-[(1-METHYL-1H-IMIDAZOL-2-YL)SULFANYL]-N-(1,3-THIAZOL-2-YL)BENZAMIDE"
18423,DB11059,Carboxymethylcellulose
18424,DB03109,2-acetylamino-2-deoxy-b-D-allopyranose
18425,DB03539,2-(Acetylamino)-2-Deoxy-6-O-Methyl-Alpha-D-Allopyranose
18426,DB03632,Argifin
18427,DB04350,Argadin
18428,DB04404,Allosamizoline
18429,DB04604,5-iodotubercidin
18430,DB01772,"3-[3-(2,3-Dihydroxy-Propylamino)-Phenyl]-4-(5-Fluoro-1-Methyl-1h-Indol-3-Yl)-Pyrrole-2,5-Dione"
18431,DB01793,SB-409513
18432,DB01950,AR-AO-14418
18433,DB03444,6-bromoindirubin-3'-oxime
18434,DB07014,"2-(1,3-benzodioxol-5-yl)-5-[(3-fluoro-4-methoxybenzyl)sulfanyl]-1,3,4-oxadiazole"
18435,DB07058,"5-[1-(4-methoxyphenyl)-1H-benzimidazol-6-yl]-1,3,4-oxadiazole-2(3H)-thione"
18436,DB07149,"(7S)-2-(2-aminopyrimidin-4-yl)-7-(2-fluoroethyl)-1,5,6,7-tetrahydro-4H-pyrrolo[3,2-c]pyridin-4-one"
18437,DB07676,"3-({[(3S)-3,4-dihydroxybutyl]oxy}amino)-1H,2'H-2,3'-biindol-2'-one"
18438,DB07812,"N-[(1S)-2-amino-1-phenylethyl]-5-(1H-pyrrolo[2,3-b]pyridin-4-yl)thiophene-2-carboxamide"
18439,DB07859,4-(4-CHLOROPHENYL)-4-[4-(1H-PYRAZOL-4-YL)PHENYL]PIPERIDINE
18440,DB07947,ISOQUINOLINE-5-SULFONIC ACID (2-(2-(4-CHLOROBENZYLOXY)ETHYLAMINO)ETHYL)AMIDE
18441,DB08073,(2S)-1-(1H-INDOL-3-YL)-3-{[5-(3-METHYL-1H-INDAZOL-5-YL)PYRIDIN-3-YL]OXY}PROPAN-2-AMINE
18442,DB12129,Tideglusib
18443,DB02779,Dodecyltrimethylammonium
18444,DB01888,"4-[5-(Trans-4-Aminocyclohexylamino)-3-Isopropylpyrazolo[1,5-a]Pyrimidin-7-Ylamino]-N,N-Dimethylbenzenesulfonamide"
18445,DB02091,"4-(2,4-Dimethyl-Thiazol-5-Yl)-Pyrimidin-2-Ylamine"
18446,DB02197,"4-[(4-Imidazo[1,2-a]Pyridin-3-Ylpyrimidin-2-Yl)Amino]Benzenesulfonamide"
18447,DB02297,2-Amino-6-Chloropyrazine
18448,DB02407,6-O-Cyclohexylmethyl Guanine
